Gene,MeanAbsSHAP
PCSK6,0.000840026203481001
SULT1A2,0.0008400259352583817
DRD1,0.0008399777422018436
HOXB5,0.0008396822507791057
MYOZ3,0.0008396287177532911
STON1-GTF2A1L,0.0008395902445637581
DMBX1,0.0008394047688297077
RET,0.000839253622977291
DUSP9,0.0008392255793923356
FMO1,0.0008392138490299949
SLC6A10P,0.0008391541683198827
NOTUM,0.0008388229497072075
SPRR3,0.000838816797550458
WBSCR27,0.0008387725640698957
SYT17,0.0008387498597629575
TRDN,0.0008383923899423785
PANX2,0.0008383524634344515
ZBED2,0.0008381684551499309
GLOD5,0.0008380138740777612
ADAM33,0.0008379463609119379
LASS1,0.0008379343981614637
RNF183,0.0008378556032454298
PLAT,0.0008377763354819952
SLC14A1,0.0008371904932518011
C1QTNF4,0.0008371633893359684
CACNA1H,0.0008371353430059495
C7orf58,0.0008370386304506915
ITIH5L,0.0008364705630580202
CCKBR,0.0008364588694694438
SLC27A6,0.0008363747528147453
FGFBP2,0.000836021223921948
TMEM100,0.0008359844136031647
C6orf27,0.0008359825921009663
PDCD1,0.00083582913839627
ADRA2C,0.0008357824492189063
RGS2,0.0008356726229727151
PCDHGA1,0.0008355533771013452
NKD2,0.000835480314795076
KCNJ16,0.000835401632907029
GNMT,0.000835248764709383
GTSF1,0.0008348308491276965
CADPS,0.000834512674744698
KLK1,0.0008343256286821877
PCDH11X,0.0008341260392522069
BMP5,0.0008340137925194489
TIGIT,0.00083391299240658
MUC21,0.0008338945243944333
KRT31,0.000833864353402526
ODZ3,0.0008337354841760063
TLX1,0.0008336040327544462
C17orf82,0.0008334691919507185
AHNAK2,0.000833222155807947
AOAH,0.0008332082471240238
KRT77,0.0008331469954387789
ATP6V1B1,0.0008330112683593269
CHAD,0.00083291102596958
C5orf38,0.0008328139593975258
LOC100133669,0.0008327248101146859
MAGEA4,0.0008327193083036693
LEPR,0.0008324422170255098
NRN1,0.000832186196277323
C14orf50,0.0008320966889586205
GPR172B,0.0008320958572472787
VAX2,0.0008316582167597947
CYP4Z1,0.0008313359705682267
HAS2,0.0008310935252548212
IPW,0.0008308556330397781
VWA5B2,0.0008307095189103898
DUOX2,0.0008306417478706862
OSMR,0.0008306161363994609
SLAMF1,0.0008305156153606595
ZFHX4,0.0008303155403939715
NCRNA00092,0.0008302189803221122
RIPK3,0.0008300994658558775
RAB3B,0.000829938645730187
KCNE1,0.0008298457440237901
ATP1A2,0.0008298393857584092
HOXA6,0.0008296955042668389
CDH23,0.0008294737729514168
RARRES3,0.000829328580030343
MAMDC4,0.0008293259886655511
AKR7A3,0.0008291637860400176
HSD17B2,0.0008291546138173129
PAK3,0.0008291120703068107
SGCE,0.000829106168813196
CLCN1,0.0008290470638508888
LOC285629,0.0008288495078520302
ARHGAP36,0.0008288215910119511
MYRIP,0.0008287791250974329
TACSTD2,0.0008284309377996932
OLR1,0.0008282555625111993
EVPLL,0.0008282029159313235
GRIA3,0.0008280355326719916
CCDC144B,0.00082793565259291
EBF4,0.0008277999571166816
GLIS3,0.0008277556037348354
RUFY4,0.0008275571633839086
PTPRD,0.000827322964755063
NCCRP1,0.0008272630626407719
CNGA2,0.0008271567772278961
CA4,0.0008270326822800674
HSPB2,0.0008269811922149176
HIST2H2BE,0.0008269698032304657
HIF3A,0.0008268711275889018
ADAMTS2,0.0008267433888227692
TMEM151A,0.0008266715278327563
ARX,0.0008264957517053596
ACTL8,0.0008263798117656367
CYP11A1,0.0008260250624579789
TSHR,0.0008259958592028562
ZNF423,0.0008257812154935904
CNTNAP3,0.0008254754785092189
DCD,0.0008253232041684871
C6orf154,0.0008252899386872532
FAM57B,0.0008251896462933672
AZGP1,0.0008250500503222785
ID4,0.0008250041935503481
FAM179A,0.0008248992472224536
FUT7,0.0008248571410334983
ZIK1,0.0008248212308187261
TYRP1,0.0008244809190593906
CLDN5,0.0008244398411030653
STON2,0.0008242305245364771
TCN1,0.0008242122135942825
DSCAML1,0.0008241512327284144
TNFRSF10C,0.0008241352246518316
HTR1D,0.0008240365348273018
CKMT2,0.000823964816829164
BCAM,0.0008238768292167878
CD177,0.0008238311511107099
FAT4,0.0008238278710340157
HIST1H1D,0.0008233638801672309
STEAP1,0.0008232620542513144
CETP,0.0008232054984672585
CALML3,0.0008229804821619761
CXCL14,0.0008227285880918897
WASF1,0.0008227241957503869
PLA2G16,0.0008226228890377582
ALDH1A1,0.0008223615441832206
AKR1C1,0.00082214163429389
RAB39,0.0008221300246027062
FLRT2,0.0008218229552252548
FHL1,0.0008217778165426163
TMEM178,0.0008217334037062251
PAPPA2,0.0008215872290923995
RPS6KL1,0.0008214636962485934
HIST2H4A,0.0008214418355860984
FGL2,0.000821274416095087
ESM1,0.0008211823245936402
C9orf171,0.0008210554969158086
HIST1H4E,0.0008209680873303821
TNNI3,0.000820738667921085
CCDC68,0.0008207055933346079
TLX1NB,0.0008205666585029784
FAM150B,0.0008204942194494278
NLRP5,0.0008204127612989017
MMP8,0.0008198693845399187
ARC,0.0008198653331454074
LHFPL4,0.0008198273218340546
PTGFR,0.0008195874770845219
CILP,0.0008195775168515083
LOC339524,0.0008194515737568193
CACNB4,0.0008194478522661876
HAPLN4,0.0008192835452510237
HOXC12,0.0008192519891488972
SLC16A6,0.0008192085586366538
LGI1,0.0008191075273988386
CXCL10,0.0008188683070653803
LOC100128239,0.0008184595232461808
CRYBG3,0.0008184220882420668
PPM1K,0.0008182819650018855
NIPAL2,0.0008180932830959541
FRMPD1,0.0008178944261460843
HBA2,0.000817747959860387
RSPO1,0.0008174567118652239
SERPINB4,0.000817002348467276
RLTPR,0.0008167165252324872
SPHKAP,0.0008165435068204058
SNX32,0.0008164891824435053
CXADRP3,0.0008164608024991083
GALNT13,0.0008164188874944658
DRD2,0.0008163856597674466
SLITRK5,0.0008163375822884215
CLVS1,0.0008162986662564246
NIPAL1,0.0008162463848745145
TRIM36,0.0008160626887072592
WFDC3,0.0008160454759393273
HP,0.0008159951020935018
SCN9A,0.0008158590158228298
KLRB1,0.0008157266791859759
CDKL2,0.0008156875293352072
TAT,0.0008154769756369184
CCR4,0.0008153836084540345
ATP8A2,0.0008152711555805325
HOXA11,0.0008152651065995424
PCDHB5,0.0008151559965159865
ZG16B,0.0008151086035552011
LOC149134,0.000814992628043064
CALML5,0.0008149751580224536
RGS13,0.0008149085658448346
FCRL1,0.0008144687016496732
ST6GALNAC5,0.0008143565926107814
AMDHD1,0.0008142803278480197
C3orf67,0.000813980165612528
MMP13,0.0008138222311401932
FAM27C,0.0008134252335383489
LRRC48,0.0008133512959192205
PTCHD3,0.0008132667182538553
FAM180A,0.0008130742602874522
SV2A,0.0008127054684722326
BDNF,0.000812684879543863
PLAC9,0.0008126696752697171
TGM3,0.0008126528539444659
PARM1,0.0008126262247524588
SFMBT2,0.0008125758074037827
GSTO2,0.0008124988276356425
ADRA2A,0.0008124793576237089
CREB5,0.0008123811341934899
BCAS1,0.0008123062830820674
LCOR,0.0008122555552574301
ULBP2,0.0008122125472091765
RHCE,0.0008120391609270744
HOXA2,0.0008119282264731156
SEMA3E,0.0008116649841657559
MYBPC2,0.0008113778230116016
HGD,0.0008112903618960369
DTX4,0.0008112603291841146
CTXN1,0.0008111758904377887
CARTPT,0.0008111100599541269
RASSF9,0.0008111067271981891
FAM19A3,0.0008109141021347534
LHX2,0.0008108447083008248
TMC3,0.0008104260113337129
LOC284749,0.0008102487011356629
C6orf223,0.0008099072088159384
TSPAN2,0.0008098179654856115
FCHO1,0.0008097160552094035
PCDHB16,0.0008096978776251657
AQPEP,0.0008096198607232294
LY6D,0.0008095195287726003
LCN2,0.0008094947444460685
CARD9,0.0008093083493798126
LPO,0.0008092061964984193
IGFBP2,0.0008091762065520116
KREMEN2,0.000809045856918268
SPACA4,0.0008088566333466613
FOXN4,0.0008086542049562852
KIAA0125,0.0008086052251085915
PCDHGA12,0.0008083803122550156
TLR3,0.0008083273033673461
CLEC11A,0.0008082791320829427
LEPREL2,0.0008082644018759627
RPL9,0.0008082623951512207
NQO1,0.0008081354236239236
ZNF469,0.0008079743689044961
SLC39A12,0.0008077971055993455
ACBD7,0.0008077548028650325
GPR110,0.0008073418490662713
LDHD,0.0008072974233483718
TRAT1,0.0008071828014390152
EPHX3,0.0008071030532136881
LIME1,0.0008069703365019936
NNAT,0.0008069427223653077
PRB3,0.000806938043820714
LOC149837,0.0008067464091564287
KCND2,0.0008067392570325182
CLDN9,0.0008067257612493803
PHYHIP,0.0008066705491470335
FBN1,0.0008066605581786253
DOK2,0.0008063705688496409
FAM133A,0.0008063028733741047
AMPD1,0.0008058674913309163
ZNF334,0.0008058491236782138
SCNN1A,0.0008055898902480546
GSTM3,0.0008053851633818788
CYP8B1,0.0008053093368004798
C21orf56,0.000805076019092373
C6orf174,0.0008050683860849025
FOXD2,0.0008050628047549758
LOC100130872,0.0008049224389793608
PNCK,0.000804844892234592
HK3,0.0008046856285915678
CYP4F8,0.0008046632555034547
FGF12,0.0008046458347624568
HIST1H2BK,0.0008043782655823309
HCG26,0.000804378033596562
DTHD1,0.0008042441683926427
MUM1L1,0.0008042203291711817
SUCNR1,0.0008042129655534957
MYO7A,0.0008038414131209019
MMP17,0.000803621860770281
AGXT,0.0008033489258214862
IL6ST,0.0008032653506823016
CCR2,0.000803242915615406
PRKAG3,0.0008031867684129187
KCNK2,0.0008031084548968516
EIF4E1B,0.0008029725622064474
EIF3C,0.0008028978403204848
CABP7,0.0008028602083180027
SLC2A5,0.00080267834406743
C14orf180,0.000802657457824295
PCOLCE2,0.0008024778601404295
ANO7,0.0008024403713933105
PCSK1,0.0008023788864240563
MAST1,0.0008021872817229633
POM121L9P,0.000801823906450415
IKZF1,0.0008017909458194102
LHX9,0.0008016305834402715
CBFA2T3,0.0008015181714158518
PYGM,0.0008014650625385558
CLEC2L,0.0008012439762738232
NR6A1,0.0008008855763575598
SERPINB7,0.0008006492429205321
LRRC46,0.0008005774019008606
ITGBL1,0.0008005479034014545
PSD,0.0008004700182031143
HBA1,0.0008003466290762479
ERO1LB,0.0008003223223823852
C6orf142,0.0008001878998208491
FAM92B,0.000799853500399471
CDH4,0.0007997894765329268
IL17RB,0.0007996084641803927
RGS9,0.0007995854996398495
CACNA1A,0.0007994340141183029
KL,0.0007993856186539953
PCDHB13,0.0007990795450416341
CWH43,0.0007990460114700997
MAST4,0.0007989870784860563
ELOVL3,0.0007984752326560793
SLC28A3,0.0007984133327983361
CCDC155,0.000798395556258274
PLEKHG7,0.0007983703208135277
C18orf34,0.0007979375435711391
FLJ22536,0.0007977338230209815
PCDHB4,0.0007975576969859806
KIAA0748,0.0007974863286006457
DNER,0.0007971965966137793
S100A9,0.000796588571902627
GSTA3,0.0007964423964755854
PAR-SN,0.0007964094590173924
PRKAR2B,0.0007963532244597597
C1orf59,0.0007962988292354743
KCNB2,0.000796112127273337
SLC2A10,0.000796052075947134
MSX2,0.0007960392446335618
DLX2,0.0007959791038566206
PIP5KL1,0.0007959222777696735
DKK1,0.0007958261888923938
DNASE2B,0.0007956596766348411
MGC14436,0.0007956014308249869
NCF1,0.000795517954092379
DCAF12L2,0.000795350515683503
STAC,0.0007953365374078992
NPR1,0.0007952899634763829
GBP4,0.0007952691823278871
PTPRCAP,0.0007952114761167195
C2orf62,0.0007951669818358672
GUCY1B2,0.000795038625345791
SGK196,0.0007949178877178535
ADRA2B,0.000794875763271029
EMB,0.0007946600083796637
MYPN,0.0007945973790857745
RGS9BP,0.0007945623122948417
HHIPL2,0.0007944777744958584
LOC338651,0.0007943895297955805
SLC26A3,0.0007943214066146867
VAX1,0.0007940283233772839
C20orf114,0.0007940035605103615
KLHL29,0.0007939685811907774
ELOVL4,0.0007938204466432847
TNFRSF11B,0.00079372631027831
BTNL9,0.0007935249078994072
SULT1C4,0.0007935128026720091
MUC16,0.0007930673708797384
CACNG4,0.0007930425386455732
PODNL1,0.0007928789746395597
XCL1,0.0007927845619653379
ADRB1,0.0007926231056048197
HOXD4,0.0007924711488672168
GIPR,0.0007924186285909703
LOC100130522,0.0007923877318976086
HJURP,0.0007923875319470931
CPN2,0.0007920686059830947
KRT4,0.0007918003006598914
STRC,0.0007916842535350731
CDHR4,0.0007915883675985293
IFIT2,0.0007915868418377572
PYCARD,0.0007915392512057591
TSPAN12,0.0007915314030853438
CHD5,0.0007914839335723813
PRKG2,0.0007913091771393334
ITGA2,0.0007912967200305667
DNAH2,0.0007910701224844274
CIDEA,0.0007910367900425147
PODN,0.0007910286944260115
AATK,0.0007910204705823018
GZMM,0.0007908455245913931
CYFIP2,0.0007907790849592465
DDR2,0.0007907515939849902
C7,0.0007907248493242807
SLC4A8,0.0007902986061292694
GVIN1,0.0007902128068839905
ZNF683,0.0007899474989405537
YSK4,0.0007899260720584777
TIFAB,0.0007898462293498751
IL12B,0.0007898460880587285
CXCL6,0.0007897690401196478
WISP3,0.0007897626231321435
C11orf41,0.0007896103846045814
SLC22A16,0.0007895074911971278
ZDHHC2,0.0007893611268373649
ABCC4,0.0007892293923583161
TMEM132E,0.0007891422615414238
DIRAS3,0.0007890994329533206
KIAA1751,0.000788954427852357
MYO16,0.0007889242298690628
IFNG,0.0007886706101200976
ULBP1,0.0007885925927110311
THSD7B,0.0007882884385018546
ZFPM2,0.000788222878853162
ADH1B,0.0007880765832343428
IL17RD,0.0007874014396717951
CD48,0.0007873823677792065
MAGEA2,0.0007873706523693297
RLN2,0.0007872905126573768
PALM3,0.0007872635012017465
INHBB,0.0007871297777142337
CSAG2,0.0007868227399339073
HIST1H2BD,0.0007867752485020042
RLBP1,0.0007865290734872867
LAMA1,0.0007862705219915611
NDRG4,0.0007860680275206909
KLK13,0.0007860541169580928
FAM13C,0.0007858149110025655
LOC400759,0.0007857838945241625
MYO15B,0.000785767889304228
COCH,0.0007856722621385062
BEST4,0.0007855829525276982
MMP3,0.0007854910427833299
ODZ4,0.0007854559095209071
ATP1A4,0.0007854212474475573
ALCAM,0.0007852609693537873
GOLGA7B,0.0007851720164852496
MDGA2,0.0007851303892324937
BHLHE22,0.0007850373951474883
XBP1,0.0007849937592099978
TMPRSS3,0.0007847107062693068
EPHB6,0.0007846771526300718
WNT5B,0.0007845911416255705
CLU,0.0007844867977673352
IFIT3,0.0007841515733094045
PAR5,0.0007841239980161655
MMEL1,0.0007839716713859622
HRC,0.0007836046701400947
RIMKLA,0.0007835252947373305
GRRP1,0.0007835083224782756
BMPER,0.0007833278255851499
CST9,0.0007832051225856655
FADS6,0.0007831418122128595
GREM2,0.000782763242445286
SGK2,0.0007827049743264129
NLRP2,0.0007825897663565032
RNF222,0.0007824894101308328
DCST2,0.0007823013491717311
C21orf34,0.0007822979571036922
EPSTI1,0.0007819902691644466
ACTN2,0.0007817990914208256
PAX2,0.0007817736610689962
KIR2DL4,0.0007812019128860943
CLEC4E,0.0007811269358969734
SLC6A15,0.0007810034625773849
LOC285593,0.0007808399486909343
CCL3L3,0.0007807306127707452
CXCR6,0.0007807199822770549
SLC26A7,0.0007806854038056501
CNNM1,0.0007806218644733558
SCUBE2,0.0007805686958443895
AMPH,0.0007804631615822504
OXGR1,0.0007803277861288254
RTP4,0.0007801323561807294
BAIAP3,0.0007800461920000304
SCGB1D2,0.0007800409610341477
BSN,0.0007800055654118726
NOX5,0.0007797458809054408
SH2D2A,0.0007797412495543357
DUSP27,0.0007796134557505891
GATA5,0.0007794947573472655
RAET1G,0.0007794108560611493
LRRC6,0.000779220175891096
HIST1H3G,0.0007791270928919402
TNFRSF10D,0.0007789823938605463
FLJ45445,0.0007788881717698044
BICC1,0.0007786372487924748
PDGFRA,0.0007784324999189746
SUSD5,0.0007781294671839905
CITED4,0.0007779093940234263
KLC3,0.0007773778673815457
FCGBP,0.0007773685893072171
PRSS27,0.0007772747378987157
TMEM59L,0.000777248744400695
LTF,0.0007767416185139887
FGF14,0.0007766406808636519
ASXL3,0.0007766385638289661
GLB1L2,0.0007763807831535827
RUNX3,0.0007763408437991614
SARDH,0.0007762793450756552
ADHFE1,0.0007760678047697115
RGR,0.0007755773603214481
CD163L1,0.0007754417373825441
FOXG1,0.0007751205533388372
KCNC2,0.0007751125850788299
MYBPC1,0.0007750403963172738
GATSL2,0.0007749609948157025
WNT10A,0.0007747436438705791
C9orf98,0.0007745020055650463
PRSS33,0.0007744674176170936
EPHA7,0.0007744575116995457
SERPINB3,0.00077438571380668
C10orf81,0.0007743659855867928
COLEC11,0.0007742937578386647
PSG9,0.0007741713536990207
NETO1,0.0007737844146627223
IRX1,0.0007737173936844342
PRSS12,0.0007736598512564166
KPNA7,0.0007732678458190713
CCDC153,0.000773239683388422
ZNF835,0.0007730354800931612
ERAP2,0.0007729363076726435
PCDHB7,0.0007728046732144851
HS6ST2,0.0007722536813554528
VNN1,0.0007722204067432711
PXMP4,0.0007722065459636854
DCLK1,0.0007721593226338067
LRRK2,0.0007719959257960182
CXorf49B,0.0007717692895479584
IRAK3,0.0007717130549008367
APOBEC3H,0.0007716945943120853
HOXA3,0.0007715368086970721
HPGDS,0.0007714872740505838
C16orf54,0.0007714071043314637
TNFSF14,0.0007713905371436051
SLC44A5,0.0007713009720358205
TCEAL7,0.0007712119354931972
DAPP1,0.0007709764876870571
PCDHA5,0.0007708486543860557
COL1A2,0.0007706914794296279
CLIC5,0.0007706793472311328
FERMT1,0.0007706642147412594
FAM129C,0.0007704294796841143
RPS27,0.0007703665014844319
TMEM190,0.0007702010749069288
CNGA3,0.0007700413144799572
BATF2,0.0007695143040297441
CSF3,0.0007693862501679089
ZNF521,0.0007690599585165911
BCHE,0.0007689847403961873
SLC27A2,0.0007687700345680386
S100A16,0.0007687559335783886
SLC2A6,0.000768610182697829
TPRXL,0.000768289302992484
SYDE2,0.0007682227769392351
TMIGD2,0.0007679328968252877
MCF2L2,0.0007678689328444893
LOC643008,0.0007678398457869662
CCDC85B,0.0007677660371731873
CLDN14,0.0007676141270707149
ADORA2B,0.0007676130351997558
KIR3DL2,0.0007675356218727971
CHRNB4,0.0007675135960274322
TUBAL3,0.000767138871067156
BARX1,0.0007670967339483543
CA14,0.0007670170067359866
CLEC10A,0.0007668716093298321
N4BP2,0.0007667719568504674
SORBS1,0.0007665169742523403
GALNT12,0.0007664794801764469
NFIB,0.000766298515284743
SELP,0.0007662899608280643
IL1B,0.0007660358673267827
SLC7A13,0.0007660358267176864
WDR63,0.0007660023139352903
MYLK3,0.0007659217825612864
LTA,0.0007657355321735319
VWA2,0.0007654614959572352
RIMS2,0.0007651749240052495
CYP4F12,0.0007648459769423571
SLC13A2,0.0007648259778648026
PLA2G3,0.0007646751905658296
LILRA4,0.0007646449301842513
BAI3,0.000764500764857227
IL13RA2,0.0007644297760303213
C2orf70,0.0007641501221964831
SLC28A1,0.0007638921279127292
F10,0.0007638313710024312
LAT,0.0007633623225219802
COL27A1,0.0007633622942250895
ATP1A3,0.0007630846904167043
HRASLS,0.0007628495721821733
HR,0.0007627097751420959
C2orf82,0.0007626828988224667
ALPK2,0.0007626166276825528
CYB5R2,0.0007624778861137808
FOXP2,0.000762338390756846
TFPI,0.000762275623356285
APOA1,0.0007621891858993498
TREM1,0.0007621886287819753
PAX5,0.0007620636745790597
CDC20B,0.000761856810415641
AIM2,0.0007617590165442796
LIPG,0.0007617196758713085
EMX2OS,0.0007615827914302524
GJB5,0.0007615779560217245
ANKRD44,0.0007612355542425083
SLC6A12,0.0007610865639045352
HOMER1,0.0007610279989251012
SGIP1,0.0007609275303620865
KCNQ3,0.0007608781367063482
ARNTL2,0.0007608734117818965
TMEM132C,0.000760835571032143
PCDHGB5,0.0007608158986168216
CCL13,0.0007607095042772016
VCAM1,0.0007604656298295924
LOC285548,0.000760440616614962
SIX3,0.000760427448422026
PLP1,0.0007603642961498735
TMEM156,0.0007599622647713744
DCX,0.0007599006309117781
PKD1L2,0.0007597491063892095
RBM20,0.0007592965330391147
GJB6,0.0007592673253414814
WDFY4,0.0007590492984978701
PNPLA7,0.0007590107588272351
EPS8L1,0.0007588541335043904
ETNK2,0.0007586703489845803
PLCXD3,0.0007585753747062225
BAI1,0.0007585298246143266
OLFM2,0.000758138947860074
ZIC2,0.0007581146590570459
DMRT2,0.0007578512661568639
BLK,0.0007578053304132797
LOC283867,0.0007575091356072347
MAGEA12,0.0007575033772443223
C14orf184,0.0007572645475768525
GYG2,0.0007569732905793892
POTEF,0.0007568801675577201
PIK3CG,0.0007568708388873012
MME,0.0007566320350044403
NGEF,0.0007565264139152421
KCNA1,0.0007565236711619781
S100G,0.0007565164477161564
NXPH4,0.0007564970855833112
GCNT3,0.0007564698995878613
CELSR2,0.0007562514369567452
ADAM23,0.0007559216486735052
HOXA7,0.0007559059467242137
PEX5L,0.0007557227916532522
CHIT1,0.0007553229977211689
DRD4,0.0007552804455887352
LOC100133469,0.0007552447511184507
KIRREL3,0.0007552243946616639
TBX10,0.0007549321384415306
GDF9,0.00075490844494372
SIT1,0.0007549025204699294
MX1,0.0007547681687905575
LOC100192378,0.0007547237144429175
IL22RA2,0.0007545786445653056
PTCHD2,0.0007545741621115098
PKHD1,0.000754503136925185
C20orf195,0.0007544736337900387
NCRNA00176,0.0007543490544171089
TNNT2,0.0007543332890170025
ADRB2,0.0007541378697118893
TM4SF19,0.0007540975090254815
HTR2B,0.0007535614501560102
CNGB1,0.0007531860926094838
C19orf76,0.0007531177652326606
TRHDE,0.000753117552035418
MYCBPAP,0.0007530484065477417
SPATA17,0.0007528277717060266
ITGB7,0.0007527945112313558
RASL11B,0.0007526650501011842
TEKT4,0.0007525408780864496
CCDC42B,0.0007525094465670179
HIST1H2BO,0.0007522577577382271
GDAP1,0.0007520523181066589
SEC14L4,0.0007519852897544076
TLL1,0.0007518399935221964
SLC30A3,0.0007516564607500263
TMEM74,0.0007514870482054903
ZFR2,0.0007513742740715972
SLCO4A1,0.000751210667805048
POLN,0.0007510369320044674
LOC100272216,0.0007507234333697315
MAGED4B,0.0007504032106632665
P2RY2,0.0007501351051590493
SRRM3,0.0007499530887100845
SLC34A2,0.0007497000333807415
KIAA1804,0.000749649289833264
LRMP,0.0007496338512332951
VSIG1,0.0007495579606969708
CYP4A11,0.0007495328558004782
GPR55,0.0007495286497822285
UGT2B15,0.0007491555621526579
ODZ2,0.0007491101162249455
TTYH1,0.0007490656246420634
SYCP2,0.000749006331886706
HIST1H2BC,0.0007484574541174362
HEPACAM,0.000748373003447769
DOK5,0.0007483037785899822
LQK1,0.0007481554107398678
FOXL1,0.0007481069649278046
HSD3B2,0.0007478611666984294
MMP2,0.0007478286518446866
RSPH9,0.0007477912728106952
HCST,0.000747731034219454
NAPSB,0.0007473416940858692
CD36,0.0007472690575236622
TRIM46,0.0007470628789589126
CXCL3,0.000746822200480008
CDSN,0.0007468128132703416
CD38,0.000746630250359538
CTSG,0.000746565176357292
LOC388242,0.0007465604312644006
HIST1H2BJ,0.0007461126818558088
CTF1,0.0007461044715038649
CD2,0.0007459759043649052
SLC6A20,0.0007459429678910112
SCRT1,0.0007459114736696569
C4orf31,0.0007458672243921506
PLXNA4,0.0007458517482574065
HPX,0.0007453758926483071
NCF1B,0.000745296802158752
LOC134466,0.000745140611901481
FBXO16,0.0007451003866301499
ANO1,0.000744821224052493
VAV3,0.0007446732414338599
PAQR5,0.0007445957525641589
PBX4,0.0007445345749257765
CLEC3B,0.0007443587827061215
CDC14A,0.000744325427864191
TP73,0.0007442892853804001
DIO3,0.000744076905618998
C2orf40,0.0007440356793198236
CKMT1B,0.0007438437181715724
LGALS7,0.0007436123998793675
CDHR1,0.00074348764397537
MAL,0.0007431806636047453
NRG2,0.0007431521167193169
CR2,0.0007430302486964043
APOB48R,0.0007430209914544781
FRMPD2,0.0007427382885888376
H2BFXP,0.0007427330995596214
FUT6,0.0007425227943331138
CDH18,0.0007424041320803099
IL4I1,0.0007422619445137397
LOC400696,0.0007420155715904129
PCP4L1,0.0007417268603913069
ANKRD29,0.0007416216298054224
SP5,0.0007415608719977879
RBP4,0.0007415102346488567
GALNT14,0.0007414081936007418
CSMD1,0.0007413850581097374
LOC284379,0.0007413474491523667
LCK,0.0007412346634442655
CYTL1,0.0007412273033910171
VIPR2,0.0007411907575327664
CRMP1,0.0007410946048979935
ELAVL2,0.0007408971355783617
C8orf42,0.0007408549182714176
LOC389493,0.000740736389948577
psiTPTE22,0.0007406422495542921
TTLL6,0.0007402997302487268
CLEC9A,0.0007400527370306362
IGSF1,0.0007399414480363791
TM4SF1,0.0007398552250728743
TJP3,0.0007398086734117015
SLC24A5,0.000739743450481435
CXorf22,0.0007396862425259066
PHEX,0.0007396588084791094
RGS4,0.0007394106277966254
TRIM63,0.0007391977488367729
DDN,0.0007387688399963584
TMEM130,0.0007387383608357013
KIF25,0.0007386666291357436
CES4,0.0007385821430819166
OTX1,0.0007385345262136313
TMPRSS4,0.0007385056233391968
CYBRD1,0.0007384981667561321
DYDC2,0.0007384888566644716
ACSM5,0.000738308821830142
AMH,0.0007382476720718974
HLA-DPB2,0.0007381911571635887
KLF5,0.0007381147933058527
LIN28A,0.0007380765700726026
JPH2,0.0007379729796441995
NUDT16P1,0.0007375171223166098
GPR12,0.0007374512008924386
SOD3,0.0007374413566708426
MAGEC2,0.0007374191042133858
C2orf72,0.0007373820346373744
CACNA1B,0.0007373293973118836
TBX18,0.0007373120684542261
PRKACB,0.0007373053732667106
POU3F2,0.0007373010397303562
IRS4,0.0007372110429955904
WBSCR26,0.0007370857220968851
CXorf61,0.0007370768577607754
OAS1,0.0007369009110597347
ANKFN1,0.0007367330286338476
CHI3L1,0.0007366398563621127
PIK3C2G,0.0007365721722919716
SVEP1,0.0007365297673074009
LAIR2,0.0007363143232007966
INPP5J,0.000736228250208468
WNT2,0.0007360275276834077
SPATA13,0.0007359078916762327
DACT2,0.000735715100637751
GPR133,0.0007357041125681955
C20orf85,0.0007356922052681607
GFRA3,0.0007355297795917359
LGALS2,0.0007355237240889305
C9orf66,0.0007354814569579402
ACSL6,0.0007353268538528962
ISG15,0.0007353190283015781
SLC7A11,0.0007352299275771301
PEG3,0.0007350134425095886
BTBD8,0.0007347147158839107
ETV3L,0.0007346684604685708
WNK4,0.0007345510263882538
CYP39A1,0.0007344583748950602
MAGEA8,0.0007343506535027503
FRMD1,0.0007343229829253851
LIFR,0.000734148828501999
ACTBL2,0.0007340340332548736
C2orf48,0.0007339247212797378
SERPINE2,0.0007339210677362157
HPDL,0.0007338572836096723
UCA1,0.0007338208689942703
CT45A1,0.0007336743703540883
TSPAN32,0.0007335643445412722
RASGRF2,0.0007334288545333973
DBX2,0.0007333834011891188
SLC1A7,0.0007332440681550947
ENPP3,0.0007328107662293822
PCDHB3,0.0007322875736834236
C8orf73,0.0007319150164815053
CCDC40,0.0007317543980679236
FRZB,0.0007316912966812102
ADAM12,0.0007315224501755245
IGFBP1,0.000731354653103406
SCML2,0.0007313344564224167
GPR27,0.0007312790377962051
ATP6V0A4,0.0007312116497625236
SEPT1,0.0007309340260920609
LOC100144604,0.0007307257432829476
SLC16A10,0.0007307114157231669
PCDHAC2,0.0007305974101666359
CMPK2,0.0007305266060220343
GZMB,0.0007303013588321663
ADIPOQ,0.000730280099459435
ACMSD,0.0007302320246910367
DUSP15,0.0007302170752703477
AQP7,0.0007301293456754997
MSTN,0.0007295897624783738
KBTBD12,0.0007294124479085124
CCND1,0.0007293252936027944
MATK,0.0007292405725720998
GSPT2,0.0007291142978945212
DMC1,0.000729108441234732
PCDHA1,0.0007290704815359403
TDRD5,0.0007290359260521326
SLC19A3,0.000728746529376107
SNTG2,0.000728498616233253
ADAMTSL3,0.0007284416575978842
SYT5,0.0007283937173577708
CCDC151,0.0007283350959569656
AS3MT,0.0007279987708329827
KCNJ6,0.0007279813889097239
ENO2,0.0007279027786866621
ITIH3,0.0007278625418205959
