Gene,Variance
TPPP,2.323196294839779
ADAM23,2.3217541866477016
KIAA1875,2.3199356289490676
PKMYT1,2.3198104303560925
FGF13,2.3193682756412324
CCDC8,2.3189025530834155
SYNPO2,2.3186321240680337
PAX3,2.3180062441968596
BFSP2,2.3168297978607666
SUSD2,2.316816472396102
RASGRP2,2.314800763925491
ATF3,2.3146020994737455
FGF14,2.3143623186303772
IL17RE,2.3140081445786955
SHC2,2.312860021908683
NKD2,2.3127524576088407
RGS2,2.31222866523154
NUP62CL,2.3121293025240752
FRZB,2.3104587678030173
DKFZp686O24166,2.310421544828663
KIAA1211,2.3104135394815097
SALL1,2.3073623188473227
RADIL,2.3072444748267626
MAP1LC3C,2.3061148300820746
CT45A1,2.305761273570628
EMX2OS,2.3048328178713113
RAB36,2.304725437452726
C21orf56,2.3045319899968946
AKR7L,2.3044298848643274
WNT5A,2.3027895167804293
MYBL1,2.302699254002739
PIWIL2,2.3021277231524597
ZDBF2,2.301794604746619
DNAH12,2.301488851054605
FAM134B,2.301343651733643
MYCBPAP,2.301181017029722
SYN1,2.3010866539907195
ACBD7,2.2995146064881498
GPX3,2.298801335065166
ITGA7,2.2987199450401103
SLC16A7,2.2982254820178882
F12,2.297898752165012
MELK,2.2965837857345988
STOX2,2.2959986410718014
NBEA,2.295891727095264
TNNC1,2.2957440327622787
FAM71E2,2.2956923381985153
EDDM3B,2.2952154145358064
KIAA1377,2.2951781614458167
C10orf140,2.293461071246495
UBE2QL1,2.29278908058382
CPXM1,2.292640624846652
CXCL3,2.292233823047551
ST6GALNAC2,2.2921479615599343
IL1F5,2.2920235773959545
NCF1C,2.290934708787018
MAP2,2.2909053263304138
COL1A1,2.290301331311717
AS3MT,2.2901912080890976
GAGE2D,2.2890174588299774
KLRD1,2.2883019514475507
PCDHA8,2.284156641815739
LHFPL4,2.2841059714540224
SERPINI1,2.284098503612668
UPK2,2.2837203066356833
GSDMA,2.282582610846141
HERC2P4,2.280493939008438
STAT4,2.2781093571152415
NUDT8,2.277863842537995
AMICA1,2.27697276884776
SORCS3,2.276844019063968
PITX2,2.275505682740896
CA14,2.2747896448005527
CPEB1,2.273977906382192
APOC2,2.273470136787697
ABCC3,2.2733559504030985
HOXA3,2.2728043754287093
GPLD1,2.2724714242448516
C18orf34,2.272206628270339
LRRC16B,2.271581280044358
CSN1S1,2.2715351224422147
AK7,2.2713192826824318
RPS4Y1,2.2707550043787514
FHL5,2.2698234162395936
TMEM92,2.269574546035227
GAS2L3,2.2695239592242067
TBX3,2.269463666867458
PLCL1,2.2676443545167024
PTK6,2.267180425154542
CDC20,2.2667232348939033
RGS7BP,2.266586638761217
SERPINA9,2.266366019024748
CAMKV,2.2633871053203145
CTAG2,2.263154727838029
FAM47E,2.2624341449063388
SULT1C4,2.2622993111381797
PSORS1C1,2.2618948574353284
FAM95B1,2.261323601431095
ITGAD,2.2604153033336645
HIST1H3E,2.260372409073458
C11orf93,2.2602102682424117
TM4SF1,2.260170235709681
MARK1,2.2597756240782325
MFSD7,2.2597068425179447
CHD5,2.2579706277354434
FAM65B,2.2577885249924923
HILS1,2.257045504941145
LRRN2,2.255094291026044
FAM190A,2.2537401075700347
MTUS2,2.253488984230012
TSPAN10,2.2532877425133893
NETO2,2.253173045712852
CST7,2.2530699404508767
FZD10,2.2529933040903605
PAQR6,2.2519600247749554
SHISA6,2.2507995213899163
DENND1B,2.2503640536910297
COL3A1,2.250119604375939
GXYLT2,2.2498352049036563
TGM1,2.2492211930856723
PCDHGA9,2.247593712828079
CNR2,2.2465311244567343
HIST2H2AA3,2.2452737473298354
RNF186,2.244997560644981
CCDC67,2.244954118757272
FAM133A,2.2448577667303597
C21orf125,2.244356804886463
LRRN4,2.243850733803512
CDC45,2.2434069175201046
DNAJC5B,2.242653209519956
SLC7A11,2.241703411902238
RSAD2,2.2408245499626234
ETV7,2.240774503689417
GLS2,2.240234295119521
LUM,2.2401749732271146
TEX19,2.2401145489980885
TMEM200B,2.239719131234903
CYP11A1,2.2380720139337624
XAGE2,2.2349456893612527
SDK1,2.2345984230253806
FAM83D,2.233518906947388
DCDC1,2.2334933173329117
SPANXB2,2.23342836300665
COLEC11,2.232960912626931
GOLGA7B,2.2327384291730756
C10orf41,2.2326241033109913
CCND1,2.232405050677772
PHKG1,2.232260826066839
B4GALNT1,2.232101569582919
NGEF,2.231407259724044
RALGAPA2,2.230396453216536
ASPM,2.2300918081621224
BEGAIN,2.229567650544938
SPOCK1,2.2292730623233425
SLITRK4,2.228661420526183
LINGO4,2.2282391346987094
DSP,2.2279424944835995
WISP1,2.2275811121939326
LOC284837,2.2266168672182105
CACNB4,2.225685382783407
HLA-DQA1,2.225636383001762
CYP1A1,2.2247685805844912
BTC,2.2230316153848637
TPO,2.2229699840227366
LOC100133669,2.222781104553195
TLR8,2.222449710352415
LOC93432,2.222200523713058
PTPRC,2.222136957634979
WBSCR27,2.2219593538144817
MND1,2.221170168682369
TROAP,2.2206044880625226
SFRP5,2.2189926261515636
OTOF,2.2175883940852748
SFTPB,2.217546328958982
SPINK4,2.2168432469590393
BRSK1,2.2168013737820695
ITGA2B,2.2138945286044778
LTK,2.2131712113628184
HS3ST2,2.2125817598722297
GP1BA,2.212461200797419
MYOCD,2.2120523549646878
WDR63,2.2119492495408957
ZNF835,2.211786736732
CGREF1,2.209805494280496
RDH10,2.209514231638302
PAPSS2,2.208477070491457
POLR2J2,2.207772054084
REPS2,2.2076935360306074
F3,2.20731970678014
POMC,2.207191798569173
HIST1H2AM,2.2071117720349114
KIF18B,2.2065475912332495
CRTAM,2.2054726407684018
EXO1,2.205003698475445
SNCAIP,2.2049157979429594
AFF2,2.2042840126736203
KPNA7,2.2028811235372596
HMX2,2.2026306567898195
GAGE4,2.201870224316045
LOC387646,2.2014737908744793
LRRC43,2.201446893520935
BMP2,2.2005097745251243
ROS1,2.2004815183077446
SULT1A2,2.20040154384016
EPPK1,2.1996831954730336
C14orf162,2.1995490242559232
AKR1D1,2.199456663585958
TTC18,2.198480254237639
C12orf56,2.197781900313985
HSD17B13,2.1971683276136353
CMBL,2.1963420280036283
RAB30,2.1956773864052064
C2orf48,2.1946906344194113
XCL1,2.1941640376778295
C1QTNF3,2.1939445373271496
MAST4,2.193677658765639
CCBE1,2.191664509807553
C6orf154,2.1907389610720824
SCNN1D,2.1906466202021666
GIPC2,2.1904487301548885
NMNAT3,2.1890701870784603
HEPHL1,2.1890316320749448
HEY2,2.1886162092184653
FOXI3,2.1884985130010755
GJB4,2.18831796024777
PDE9A,2.1882062666460653
SLC6A16,2.18765707204636
HOXA5,2.1872175014117423
ANGPT1,2.186920968089814
LINGO3,2.1866678897971936
TOP2A,2.1862945683354633
DNASE1L2,2.1861347958460677
CYP4A11,2.185837812912063
ADRA1B,2.185807582425001
TP73,2.1855530169315074
NR4A2,2.1854739183501315
VIL1,2.18502115575497
ART4,2.183713336379883
C11orf9,2.1819886687716643
SUCNR1,2.181655001758566
C2orf88,2.1815083201899705
ITM2A,2.1814284304907035
GPRC5C,2.1812142909219143
HERC6,2.1809394834580216
VNN2,2.1805295290612623
RGS1,2.180145429062891
HAS2,2.1787279419844556
HES4,2.1785645197094157
FUT7,2.1781002433523544
RGR,2.177690105290505
BST2,2.177449385132042
SHISA3,2.177284390965213
C7orf58,2.177023388485468
HMGA2,2.176278143814722
ADAMTSL3,2.176151987156649
MOXD1,2.1741750069419004
WDR38,2.173984077421948
DEPDC1,2.173953228058536
PDGFRA,2.173730376986638
NTN1,2.1732601879850284
CENPA,2.1731003387050745
P2RY2,2.1729254816012853
LIF,2.1728086665110937
FLRT2,2.1721167475844525
CLEC9A,2.1715579926658597
CAMK2N2,2.1712635804534552
STRC,2.16936619619572
CEACAM1,2.1688082709915504
WBSCR28,2.1679448629851685
SPOCK2,2.1675186956099117
ARSG,2.167481591036584
ASTN2,2.1668278827509746
ZNF192,2.1656887918856342
PPM1J,2.165039337982842
BEX5,2.1650111406006727
ADAMTS2,2.1648867089774995
RNF157,2.163868762577746
LTC4S,2.16373915054612
ZNF541,2.163659311404368
TM7SF4,2.163455424056011
COX6C,2.1634170719932926
FAM66D,2.1630251293881546
CHAC1,2.1622535536749883
SLC7A13,2.1615726738590655
GPM6B,2.1614005069572593
SFN,2.161100862968474
SFTPD,2.1597488805065925
GUCY1A2,2.1596182669758552
HCN4,2.159389084539362
C6orf27,2.159236694944848
NFIB,2.1591696658838804
ITGA10,2.1589895154456102
PLEKHH2,2.15808496845619
DKKL1,2.157365964645091
KLHL35,2.157361191097474
LY6H,2.157069772281536
SLC5A11,2.1567067270950413
FAM154B,2.1566236039698095
OLFM2,2.1564388479508336
SLC47A1,2.1563384763021385
LOC157381,2.1555437497938765
SLAMF9,2.154932298588635
RHOV,2.1548023809891896
CLEC2L,2.1547443913830353
PROK1,2.1544398956588418
PCDHGA12,2.154253739014577
HIST1H2BF,2.1541988076410217
RBP2,2.1536689262334137
TSPAN7,2.1533748511017183
RGS4,2.152646793662089
PCOTH,2.152447538206044
DERL3,2.152413941850329
TMCC2,2.1513935662221906
DPY19L2,2.1502685334291103
KGFLP1,2.1501369172670275
LOC647946,2.15003056977739
LRRC6,2.14967545341964
CYP1B1,2.1493713342581287
SLC2A5,2.148740988177713
STON2,2.1485756685177035
FAM132A,2.1484477127532258
RAB3C,2.1482534110702702
ARSI,2.147950318777441
SYTL2,2.1472504529794163
XG,2.1469605250364663
HIST3H2BB,2.1468553782968045
LY75,2.1465754988069605
DAB1,2.146042886625133
IL4I1,2.145648952185281
LOC388692,2.14554809591524
PTGER2,2.145281176543318
CLEC3B,2.1452583865915957
FAM86B2,2.144161089645476
TTC39A,2.1441201775146466
SMPD3,2.143701580936626
CLU,2.143694471020699
FAM176B,2.1436892326330925
ADAMTS14,2.1435535930218124
H2AFY2,2.1430413772587107
OSM,2.1427116402395128
NHSL2,2.141538072917148
ITGBL1,2.141017269992731
SCML2,2.1408349060593364
RASD2,2.140789052442438
VASH2,2.1402987158026585
ZNF750,2.1402652578041064
TERT,2.1401925113315143
ANKRD24,2.140059281524229
CENPI,2.1396973035406264
C16orf54,2.139348552412041
SLC29A4,2.1389633204150402
ERBB2,2.13884794085792
GRIK5,2.137926784158079
BTBD11,2.137411906623398
TBX20,2.1370463725432916
DDI2,2.1369523117175113
FOXM1,2.136920127413777
BRIP1,2.135843520239176
TEKT3,2.1351655818930335
FCRL6,2.13505411380021
FTCD,2.1317659102857354
LOC391322,2.1311021603825226
PRSS27,2.130978353551404
TMPRSS13,2.1308497471568666
C21orf34,2.1308312423616456
DPF3,2.1300459904538367
RGS13,2.130006557107473
KCNB2,2.1296516343203047
GPR144,2.1291159504079573
ASPA,2.1285575152075182
LOC100128239,2.128536038101886
ITIH3,2.127477669220697
PLA1A,2.1272251644867732
SERP2,2.1253670705857584
ABCC6P1,2.124937665507332
VCX3A,2.1249145658812045
LRGUK,2.12491400630739
BHLHA15,2.1249075652221223
DUSP27,2.1238954043459843
AVPR1A,2.123786430340643
TLL2,2.1234860288472577
RAPGEFL1,2.122934000033211
IQGAP2,2.1227245103225405
NR0B1,2.1225603294378628
CD84,2.122125106156191
KCNJ12,2.1220772511329176
GRB7,2.121105446198248
GSDMB,2.120794267687861
CREB3L1,2.120684410603152
RPPH1,2.120097126472737
ASAH2B,2.119913234289275
TLX3,2.1193442414104626
SPERT,2.119329859670252
SGCD,2.1192539954875755
ENPP2,2.119177530529135
COL1A2,2.1187134344405125
ACADSB,2.1184702737119196
MYBPC2,2.118197178884919
CD70,2.118060203587513
DGCR9,2.1176164413789516
HAMP,2.1171454122818907
NKAIN4,2.1167923721245954
PCDHGB6,2.1167417997230444
CXXC4,2.1161781173159318
H19,2.115186722665198
SUSD5,2.1145048918130733
C19orf59,2.11437897263256
PLN,2.113774062894578
PCDHB11,2.113151523904908
YJEFN3,2.111835034065601
LGALS9C,2.111763178992028
GPR37,2.111402452172608
COLEC12,2.1108828478426904
ZNF662,2.110873713070991
EGLN3,2.1108060487190605
MT1H,2.1100714159660967
ALDH1A1,2.1098247454858345
SRRM3,2.1091252008803876
WNT3A,2.1085728030755533
LRRC24,2.1084633822555148
SSX1,2.107846337690883
LOC100130522,2.1072565195050963
PTPLB,2.106024425048377
PATL2,2.104885757305561
NUF2,2.1045232451095455
IL18RAP,2.1037982677085587
LONRF3,2.1037267185870943
PCDHGA8,2.103724382426077
SFMBT2,2.1032839290361025
IQSEC3,2.1029292914967797
HOXA13,2.102776588048934
PCSK5,2.1024041461488125
SERTAD4,2.1022507844682425
GOLGA8B,2.101290093487028
BMP8B,2.1011271673899614
KIF26B,2.100864438187432
C11orf41,2.100634968833509
ATG9B,2.1002941083591016
ASAM,2.100173689041528
MB,2.1001317373038595
HTR2A,2.099701867926079
GLIS1,2.099699802922234
GPR97,2.0992085000550937
NOXA1,2.0985498970072287
HPD,2.098401655109994
CCDC85A,2.0979251942125927
CSRNP3,2.0977122263287127
SCN4B,2.097684740803358
NBEAL1,2.0976730987819416
NEIL3,2.0972083625531
ETNK2,2.0970925328281886
CCNJL,2.0967042004272933
FPR2,2.096513908831946
DHDH,2.0958278515652524
FAM198B,2.0957780095741243
KIF4A,2.0957639228380818
FLJ46111,2.0951498568394955
CYP26B1,2.0943097269372473
GPRIN3,2.0942498360953614
DRD4,2.094177147285807
SNX32,2.092332591098821
SGK196,2.091901100113093
C3orf52,2.091533554146001
IL1B,2.09090765639695
RTP4,2.0905975133327335
ALPL,2.0904806466976145
EGR2,2.089240319802963
ASCL4,2.088407664349527
MST1P2,2.088208089995912
JAKMIP2,2.0877972843584476
FAM171A1,2.0861587270070108
GADD45G,2.0855389522459453
SLC12A3,2.085404338924227
NLRP6,2.085312496654085
FAM180A,2.085148723357888
CHRNA2,2.083784330352813
ADAM12,2.0830022831498702
PCDHB16,2.082464850926717
USH1G,2.081878251452811
DYNC1I1,2.08136209886003
C1orf226,2.0812358384571525
ZP2,2.0811560958890607
MARCH10,2.080856917388368
PTGES,2.080627638966225
TWIST2,2.0805468113362053
WNT9A,2.0804924442138293
HIPK3,2.0801057134538747
ADAMTS17,2.0791977247371833
PHYHIP,2.0782741916235428
CCDC114,2.0782154339007035
EFHD1,2.0780711859798897
C6orf211,2.0765142013711166
PPEF1,2.075529227897968
EFHB,2.075445741159653
ZBBX,2.075141624135137
TMEM64,2.074532058011417
FAM72A,2.0743655286137512
NECAB1,2.073872736134144
IL12B,2.0729112956333062
SMAD9,2.072565719523695
CYP27B1,2.072094479222253
HLA-DQB1,2.0720157816134868
NPHS1,2.071965277009519
CLCNKA,2.071908651352194
THSD7A,2.0713180907360704
B3GNT4,2.0710051009024517
FIBIN,2.070770498089053
ERN1,2.069607641582672
ADORA2A,2.0686918528351197
HGF,2.0682195548480466
RBP7,2.0680705097343353
ANKRD22,2.0670911844115474
GLT25D2,2.065953098819248
KIAA1755,2.0659213255942617
ATP7B,2.065848754125509
ZFHX4,2.0654404457535662
PIF1,2.065113751240988
KIAA1984,2.0648777170708277
VSIG1,2.0648631800526847
PCDHB9,2.064681320672311
SLC25A21,2.0645760546368686
TCF7L1,2.0642055821694876
ENKUR,2.064091597126584
PYGO1,2.0625854456620183
ARPP21,2.061334115757982
GDAP1,2.060806728005415
HOXA10,2.0605593623769516
AOC3,2.0597583724923187
LRRK2,2.0596789752064995
MEI1,2.058773886038362
MS4A7,2.057483063982478
FAT4,2.0571787597015097
RNF165,2.0570392082113096
MFSD4,2.056853791621435
ACACB,2.056366319627865
RAMP3,2.0552175906050216
SCN5A,2.054489005224775
LOC285629,2.0544780454818112
ZNF471,2.0540493799941997
LOC641298,2.053005317585967
SGOL1,2.0529278060814
SPEG,2.052725137199484
HSD17B1,2.052682870911351
MGAT3,2.05242084052828
FAM64A,2.0517760975432284
RYR3,2.051549279951173
FAM84A,2.0514727118107485
RGPD5,2.0508078128243503
TNFRSF13C,2.0506339018063517
PARD3B,2.0504412836074333
PDE5A,2.0504079605321124
XBP1,2.050217322615419
CADPS,2.0497234952207175
GPR18,2.049640138109216
KIF20A,2.0495851044120537
F10,2.0476980054278036
SIGLECP3,2.0475558570183985
SH2D4A,2.047129335213293
NUDT11,2.047038481711241
APOL4,2.0469925329627956
AK3L1,2.0465177406384685
GALNT12,2.046156138852498
SLC6A20,2.0449589941343285
CAPN11,2.044083422650992
CLIP4,2.043874293984814
THBS2,2.043783031244452
FOXP3,2.0436780949937727
COBL,2.0414391766285505
TNNC2,2.0412876170687984
GNAL,2.041279930583786
NR6A1,2.040540896791381
KCNMB1,2.0405134997166106
CYBRD1,2.0404614137414137
MAML2,2.040399393386075
CPLX1,2.040317441464197
ABTB2,2.040167218601362
FAM180B,2.039855138274305
CSF3,2.039523328906875
KLHL30,2.0386629663299445
FBN1,2.0380532251896417
RSPH9,2.037551672519508
ACER2,2.037537005173814
COL12A1,2.0373938106159404
C1orf61,2.036522535243411
PRUNE2,2.0362545821535494
FAM131B,2.0361035448851466
TMEM150B,2.03519946349159
NCRNA00162,2.0351515139817926
SLFN12L,2.033884293619895
LDLRAD1,2.033746653288274
HAL,2.0336404396690644
MAGEB1,2.033593241807644
BIRC3,2.0326027455038145
C21orf29,2.0318260740872356
C13orf38,2.031727681504633
HES6,2.0306682725020835
GSTO2,2.0306427414955297
CACNB2,2.0303728985347473
GPR15,2.0300206024155956
SV2A,2.0298798282686015
MAP4K1,2.0290382271836482
SEMA3C,2.029027708778773
WNK2,2.028257567239741
CCDC80,2.028078250714459
ADCYAP1R1,2.0280506360639947
ISL2,2.0277361500974487
CDH23,2.027724570660939
PRR18,2.0266863962415935
C13orf33,2.026053907532372
IL12RB1,2.0259744347161153
LDHB,2.0259698364778567
PPP1R16B,2.0247317997274
POU3F1,2.0241829352895815
HOXA6,2.024168408831246
EFS,2.023368061894232
GJB7,2.023205797513117
CARD9,2.022635833555761
FOLR2,2.022518856122676
ZDHHC20,2.022174764618026
IQGAP3,2.0221691677738893
SP140,2.0215271100530487
KIAA1683,2.021482162164045
GGH,2.0213367705973835
FN1,2.021211887813596
SLC39A12,2.021040050004242
EME2,2.020441784711823
FRMD5,2.020346419515165
RANBP17,2.0200869570517614
KIF2C,2.0195995508091698
COL8A2,2.0188187484265305
DUSP1,2.0175848340680274
KCNE1L,2.0174934121819588
TTLL9,2.016144769178712
TBX4,2.016090144977193
FAM110C,2.0160260497831053
SRCIN1,2.0148787752214963
RGS20,2.0148787484942594
BEST3,2.013732553304159
BARD1,2.0134609201588685
EFR3B,2.012510754690411
P4HA3,2.012385949872723
RSPH4A,2.0120680686753816
MT1X,2.0111158142445174
VAT1L,2.010918104105346
ZDHHC15,2.01012797291242
EFCAB4B,2.0096602725719195
MT3,2.0091206671446007
INHBB,2.009090243263754
LOC389458,2.008327667887237
LOC148696,2.0075041465328796
C1orf150,2.00735366259685
TRIM2,2.0065656758380452
COL25A1,2.006423684830344
PRRT2,2.006191375861813
DLGAP5,2.0058334128311994
LOC100130872,2.005352301727362
VWA3B,2.0052931359983024
ADAMTS1,2.004118118767654
MACC1,2.0041113863188844
TNFRSF19,2.0039314506135115
AOAH,2.0037376781942267
ADARB2,2.0036226374319885
FAM70A,2.0031201422958413
SPC24,2.0029520571800594
CDCA2,2.002550215264036
NPTXR,2.0024959983831043
WDFY4,2.002443083898415
FRMD1,2.001966421549948
PREX1,2.0018849373385224
ATP2A3,2.0012524146309913
SNTG2,2.0007339130528488
SLC6A10P,2.0006437990360615
ANLN,1.9995016765464144
KIAA1324L,1.997335680184027
ABCC4,1.9963499181327364
GBP4,1.995966835472446
FOXG1,1.9956475358046006
SVOP,1.9952296647584304
FBLN2,1.9945643107118356
RLBP1,1.9938669380245324
SYT14,1.9933507436624214
ARHGAP20,1.9931810765660836
CH25H,1.9930648765814467
E2F7,1.9929195665123938
PSAPL1,1.9925259360068306
SRPX,1.9922465420027826
LRRC2,1.9919877060978224
WNT10B,1.9917422628999015
LOC149134,1.991701987355582
KCNJ15,1.9899760309514831
SPAG16,1.989750180063447
HOXD4,1.9896709219801894
SERPINF2,1.9890512484618095
C9orf150,1.9887143614020963
HOXA2,1.9886970634138097
SIGLEC8,1.9883028584127287
GPR109A,1.9877332473738791
IPMK,1.9876928657037891
RALGPS2,1.9862773917739989
CALHM1,1.9858203592870285
IRAK3,1.9857056758217453
CRB2,1.985649114046265
LOC100233209,1.9855362766407683
VCAN,1.9853962198684867
HDAC9,1.9846225529077792
CELSR1,1.9841284929663094
C11orf21,1.983599906759669
C3,1.982523163633246
CYP2D6,1.982446677875293
PID1,1.981814321028005
CALCR,1.9817137731703633
OR7D2,1.981267186360578
ITIH4,1.9796273955796688
TMEM56,1.979097267677764
PFKP,1.9785932875334478
PVRL3,1.9781465992024074
STOX1,1.977931432416794
ZNF552,1.9768139301866692
ZNF366,1.9766534390111425
TPPP3,1.9762681580984884
OAS2,1.9761725216024157
GPR128,1.9757055550973122
UNC13D,1.9757044399850823
SKA1,1.9755209280720798
WDR93,1.9746933222531864
SPOCK3,1.9732639616971437
SYCP1,1.973205989034197
FBXO27,1.9728978508467474
TREML2,1.9716703555890827
PCDHGB3,1.9710484730280722
DUSP26,1.9705682512439677
C8orf86,1.9699079532188537
FAM26F,1.9698985276770027
SLC26A5,1.9694875106619423
EFCAB4A,1.9694182640816598
DLEC1,1.9690539745207758
CYP19A1,1.9686580724479015
CFP,1.9684971177572623
ZP1,1.9684766257973991
PHLDA2,1.96843733791494
NEK2,1.967844828775343
VGLL3,1.9677720293608374
TPD52L1,1.9676513741758814
LOC729156,1.9674982371477754
HIST1H2BD,1.9670499573166476
SPNS3,1.966753435712964
LOC645431,1.966084833226039
CCDC42B,1.9659225710986705
PLK1,1.9658677821827373
BZRAP1,1.9655195708260669
MST1,1.965416450429264
ADAMTS5,1.9652653202638573
FAT1,1.9651084953671918
STAG3,1.9650075497424822
GRIK2,1.964737455890643
EBF4,1.96416600412209
GBP1,1.9635438662286648
RDM1,1.9632109432810236
RASSF9,1.9630228423096523
LOC440173,1.9629344648105398
KRTAP5-2,1.9628374878828636
LPPR5,1.961078085730665
TTK,1.9608642227281612
C8orf73,1.960654535670461
ENPP1,1.9598065728299277
LOC339524,1.959441380561232
KITLG,1.9588106883043817
COL19A1,1.9583661312696483
TBX18,1.9579721709114046
NXPH2,1.9578264929876812
FGF5,1.9575938574211729
PALM,1.9575337132544894
ELOVL4,1.955932718724493
SLC1A7,1.9559324301483636
CYS1,1.9550750400854695
CCL4L2,1.9541698875785927
FAM129A,1.9520649107578523
LOC728855,1.9519872156258402
LCOR,1.9517896134302946
OR2B6,1.9517372676599711
NPB,1.9517350523053774
GAS1,1.951707757236648
TCF15,1.9511070211080956
ZNF114,1.9508028975066967
CYTIP,1.9507658883507957
SLC10A6,1.949872469726796
FAM171A2,1.9492945872741578
CEACAM19,1.948536370497954
TMEM52,1.9483141505048525
RARRES2,1.9474931017744632
FANK1,1.947213250441793
PRR15L,1.947078966836415
CLVS1,1.9466816154766537
SALL4,1.9466436180068831
CDC6,1.94646890163247
PRR7,1.94635623614612
NOV,1.9460214211653801
ZNF608,1.9447510508066281
CNTN5,1.9447354108331938
FAM157A,1.9446743630080643
PRDM13,1.9444580267179252
NQO1,1.9434907536597141
FAM92B,1.9434172483562995
KRT24,1.943413522865992
PCDH7,1.9427784877113057
KCNJ6,1.9425467175232878
CHN2,1.9421291754697334
FXYD3,1.9412543259324393
C7orf63,1.9409186028132412
FAR2,1.9404215182776123
CHRNA4,1.9402616843499703
PLA2G4D,1.9402529208148487
WASF3,1.9402002313660063
PBK,1.9401481809949346
ANK2,1.940108020504501
STRA6,1.9399570302089064
USP2,1.9397337355023845
MYOM1,1.939461413356658
ACPP,1.9390651979381976
WNT5B,1.938906246825321
LOC644172,1.938473993349777
PPP1R14D,1.9382746815739504
SSC5D,1.9375866854999027
GRAP2,1.936414375802379
IL1RN,1.9351670170653197
UTS2,1.934568228187784
PCDHB17,1.9341223893698458
CHADL,1.9339371492549569
PIK3CG,1.9321294020649642
CTF1,1.9317554117122164
HIST1H2BO,1.9314406992472
ANKRD45,1.9312669527483193
PRPH2,1.9310016885563173
TMEM121,1.9304844654760331
TMEM178,1.9302293218384712
GPR19,1.9298971424294038
MFAP2,1.929452856257846
FLJ35024,1.929396638520327
LRRC56,1.928582450725294
SEMA3A,1.9266747479875994
GFI1,1.9265801400544045
CRYBG3,1.9259418296330335
PPFIA2,1.9256739796562063
PRKACB,1.9254038654010033
ZDHHC11,1.9243386436981897
NCRNA00105,1.9239696753959021
CSF3R,1.9237473075071745
ADRB2,1.9231581915705012
MGC16121,1.922708272480201
CDC25C,1.9224946739271542
ELAVL3,1.9224773257961087
GABRG3,1.922298855474036
ABCG2,1.9220902697266922
RRM2,1.9219097238799365
AKAP12,1.9216626611717884
NRXN2,1.9215992306154717
WLS,1.9210116071643033
C19orf45,1.9208332325903714
SMOC2,1.920172429823063
NOG,1.919329496156411
LOC441869,1.9188402539644045
KL,1.9179585222809625
C16orf74,1.9171833240944343
TTLL6,1.9169786067964936
CDK6,1.9166392900548952
C17orf96,1.9154101606212999
DLG2,1.9153143783335087
PTPN7,1.9152811057963721
HTRA4,1.914036950560575
ZNF300,1.913520385376397
CYB5R2,1.9131382288908456
CCR6,1.9126564666213168
CCDC135,1.9125355459115654
ASB2,1.912528158562182
IGLON5,1.912146896404269
MRPS30,1.9118177765765654
MRGPRF,1.9117014656534317
ARHGAP28,1.9109578871932864
MUSTN1,1.9109253807908249
FAM184A,1.9107801399647415
C14orf174,1.910770570680794
BIK,1.9107011820237145
GATM,1.9099400310415955
GAL3ST1,1.9098746710618504
PRG2,1.9097530799130156
EFCAB6,1.9091432907766037
CCR5,1.9089920365663768
MOG,1.9086270375452206
CAND2,1.9084181808262788
KLKP1,1.9083712437800777
RBMS3,1.908340468740099
COL29A1,1.908182592307373
ZNF826,1.9077699971261586
HRC,1.9073782849617116
PDLIM4,1.9067413358654912
ITGB4,1.905964772296964
CIB2,1.9059086681919934
KAL1,1.9057071041081455
TRIM7,1.9050519001512038
CYTL1,1.905039439863417
BSN,1.9050065386321433
ORC6L,1.9048276553902774
UGT1A7,1.9044432961286235
GPR27,1.904130212625322
C1QTNF4,1.904069216996307
ANKS6,1.9035073962973807
CKAP2L,1.9026499499677005
ANO1,1.9021399114892965
CDH4,1.9013250561740713
SLC39A4,1.9012697397888396
PRICKLE4,1.9011455032160043
HJURP,1.9006034263657314
MAN1A1,1.9002593243160248
B4GALNT4,1.9001618256976671
MGC42105,1.899782070928544
RAPGEF6,1.899034379543857
RHCE,1.8985404727956896
CAMK2N1,1.8984093053926863
TRIM67,1.8979699276622932
MYCL1,1.8977481586183256
KLHL11,1.897560178341234
SECTM1,1.8974083849446994
LOC100286793,1.8969701270482968
FAM111B,1.8965477050750563
C7orf51,1.8962937528986998
SNX20,1.8962442734926293
HIST2H2BE,1.8962389232597372
ATP12A,1.8960556372971076
PRLR,1.8956613808292258
MEF2B,1.8955946690620555
MUC21,1.895235206204605
DCST2,1.8946920992352168
PACRG,1.8946849577754798
IGSF22,1.89466339189808
NTRK1,1.8943602985523198
SLC13A3,1.8934873077128969
ZNF80,1.8933847382526028
LILRA3,1.8929895676585018
BUB1,1.8927320552730713
SPRR2D,1.8923786213015352
C8orf48,1.8920479996226136
SHANK1,1.8919750145762875
PYCARD,1.8915701472848188
NR2E3,1.8893836396681163
GUSBP3,1.8890479704712015
PCLO,1.8883770194830043
PRSS45,1.888048927367225
C10orf128,1.8873050549634756
ProSAPiP1,1.8871878136449498
PCDHGA3,1.886941241528995
COL23A1,1.8863920437154114
PSD,1.8863096967655208
BTBD8,1.8861341198877535
FADS6,1.8860784446747774
DMRTA2,1.8859553741918251
TACSTD2,1.885837214789508
PODNL1,1.8855123091170953
PALM2,1.885466696359718
